Week of,Rack 1,#1 Kerosene,#2 Fuel,#2 Diesel,ULS Deisel,Rack 2,#4 Fuel,#6 Fuel (1%),Rack 3,#6 Fuel (.5%),#6 Fuel (2%),Rack 4,Unleaded,Midgrade,Premium,Rack 5,LP Gas
01/15/2017 12:00:00 AM,ALBANY,2.0412,1.6905,1.7318,1.7318,BOSTON,1.6524,1.4952,BOSTON,1.7915,1.2571,ALBANY,1.6201,1.7102,1.9887,SELKIRK,0.9919
10/23/2016 12:00:00 AM,ALBANY,1.9588,1.6046,1.6590,1.6590,BOSTON,1.4333,1.2548,BOSTON,1.3833,1.0167,ALBANY,1.5426,1.6428,1.9130,SELKIRK,0.7950
10/30/2016 12:00:00 AM,ALBANY,1.9280,1.5690,1.6330,1.6330,BOSTON,1.4024,1.2452,BOSTON,1.5717,1.0071,ALBANY,1.5282,1.6236,1.8958,SELKIRK,0.7928
11/06/2016 12:00:00 AM,ALBANY,1.8520,1.4892,1.5725,1.5725,BOSTON,1.3262,1.1833,BOSTON,1.5169,0.9452,ALBANY,1.5545,1.6534,1.9273,SELKIRK,0.7710
11/13/2016 12:00:00 AM,ALBANY,1.8254,1.4570,1.5308,1.5308,BOSTON,1.3571,1.1762,BOSTON,1.4955,0.9381,ALBANY,1.4436,1.5470,1.8166,SELKIRK,0.7315
11/20/2016 12:00:00 AM,ALBANY,1.8217,1.4619,1.5175,1.5175,BOSTON,1.3310,1.1690,BOSTON,1.4860,0.9310,ALBANY,1.3978,1.4975,1.7663,SELKIRK,0.7277
11/27/2016 12:00:00 AM,ALBANY,1.9109,1.5524,1.6175,1.6175,BOSTON,1.4262,1.2286,BOSTON,1.5425,0.9905,ALBANY,1.4636,1.5654,1.8313,SELKIRK,0.7365
12/04/2016 12:00:00 AM,ALBANY,1.9518,1.5870,1.6578,1.6578,BOSTON,1.4738,1.2833,BOSTON,1.6026,1.0452,ALBANY,1.5198,1.6269,1.8918,SELKIRK,0.7410
12/11/2016 12:00:00 AM,ALBANY,2.0016,1.6240,1.6784,1.6784,BOSTON,1.4952,1.3071,BOSTON,1.6235,1.0690,ALBANY,1.5404,1.6401,1.9108,SELKIRK,0.8235
12/25/2016 12:00:00 AM,ALBANY,2.0505,1.6596,1.7590,1.7590,BOSTON,1.6048,1.4310,BOSTON,1.7106,1.1929,ALBANY,1.6342,1.7353,2.0018,SELKIRK,0.8871
01/01/2017 12:00:00 AM,ALBANY,2.1066,1.7366,1.8425,1.8425,BOSTON,1.6762,1.4833,BOSTON,1.7636,1.2452,ALBANY,1.6977,1.7935,2.0652,SELKIRK,0.9159
01/08/2017 12:00:00 AM,ALBANY,2.1116,1.7202,1.8450,1.8450,BOSTON,1.6810,1.5214,BOSTON,1.8082,1.2833,ALBANY,1.6782,1.7656,2.0467,SELKIRK,0.9787
12/18/2016 12:00:00 AM,ALBANY,2.0412,1.6642,1.7188,1.7188,BOSTON,1.5381,1.3476,BOSTON,1.6564,1.1095,ALBANY,1.5688,1.6719,1.9373,SELKIRK,0.8484
09/11/2005 12:00:00 AM,ALBANY,2.3948,2.0065,2.0739,0.0000,BOSTON,1.8512,1.4673,BOSTON,1.3512,0.0000,ALBANY,2.4049,2.4499,2.5740,SELKIRK  NY,1.1920
09/18/2005 12:00:00 AM,ALBANY,2.3678,1.9568,2.0265,0.0000,BOSTON,1.8512,1.4673,BOSTON,1.3512,0.0000,ALBANY,2.1690,2.2412,2.3708,SELKIRK  NY,1.1920
09/25/2005 12:00:00 AM,ALBANY,2.5793,2.0690,2.1545,0.0000,BOSTON,1.8482,1.4940,BOSTON,1.3750,0.0000,ALBANY,2.1212,2.1690,2.2986,SELKIRK  NY,1.2645
10/02/2005 12:00:00 AM,ALBANY,2.9000,2.2047,2.4272,0.0000,BOSTON,1.9375,1.5595,BOSTON,1.4286,0.0000,ALBANY,2.3063,2.3473,2.4754,SELKIRK  NY,1.2645
10/09/2005 12:00:00 AM,ALBANY,2.7077,2.0520,2.1968,0.0000,BOSTON,1.9107,1.5387,BOSTON,1.4286,0.0000,ALBANY,2.0318,2.0995,2.1880,SELKIRK  NY,1.2845
10/16/2005 12:00:00 AM,ALBANY,2.7145,2.0558,2.2440,0.0000,BOSTON,1.8958,1.5327,BOSTON,1.4286,0.0000,ALBANY,1.9083,1.9916,2.1303,SELKIRK  NY,1.2845
10/23/2005 12:00:00 AM,ALBANY,2.5707,1.9570,2.1248,0.0000,BOSTON,1.8780,1.5238,BOSTON,1.4286,0.0000,ALBANY,1.7288,1.7915,1.9343,SELKIRK  NY,1.2670
10/30/2005 12:00:00 AM,ALBANY,2.5774,1.9103,2.0278,0.0000,BOSTON,1.8839,1.5506,BOSTON,1.4643,0.0000,ALBANY,1.6315,1.6918,1.8253,SELKIRK  NY,1.2570
11/06/2005 12:00:00 AM,ALBANY,2.1801,1.7960,1.8896,0.0000,BOSTON,1.8494,1.5506,BOSTON,1.4583,0.0000,ALBANY,1.5878,1.6430,1.7828,SELKIRK  NY,1.1820
11/13/2005 12:00:00 AM,ALBANY,2.1340,1.8260,1.8873,0.0000,BOSTON,1.8167,1.5238,BOSTON,1.4286,0.0000,ALBANY,1.5945,1.6440,1.7738,SELKIRK  NY,1.1395
11/20/2005 12:00:00 AM,ALBANY,2.0503,1.7593,1.8243,0.0000,BOSTON,1.7857,1.5030,BOSTON,1.4286,1.6905,ALBANY,1.5365,1.5805,1.7588,SELKIRK  NY,1.0820
11/27/2005 12:00:00 AM,ALBANY,2.0543,1.7880,1.8410,0.0000,BOSTON,1.6964,1.4196,BOSTON,1.3571,1.5923,ALBANY,1.5490,1.5918,1.7045,SELKIRK  NY,1.0995
12/04/2005 12:00:00 AM,ALBANY,2.0103,1.7043,1.7373,0.0000,BOSTON,1.6637,1.3810,BOSTON,1.3095,1.5506,ALBANY,1.5217,1.5618,1.6740,SELKIRK  NY,1.0995
12/11/2005 12:00:00 AM,ALBANY,2.0976,1.7610,1.8218,0.0000,BOSTON,1.7113,1.4315,BOSTON,1.3452,1.8006,ALBANY,1.6101,1.6579,1.7800,SELKIRK  NY,1.1545
12/18/2005 12:00:00 AM,ALBANY,2.2441,1.8866,1.9340,0.0000,BOSTON,1.7768,1.5030,BOSTON,1.3810,1.6607,ALBANY,1.7041,1.7446,1.8525,SELKIRK  NY,1.2070
12/25/2005 12:00:00 AM,ALBANY,2.2201,1.8267,1.8763,0.0000,BOSTON,1.8101,1.5417,BOSTON,1.3988,1.6994,ALBANY,1.6429,1.6828,1.7944,SELKIRK  NY,1.1920
01/01/2006 12:00:00 AM,ALBANY,2.1561,1.7737,1.8193,0.0000,BOSTON,1.7982,1.5298,BOSTON,1.3988,1.6875,ALBANY,1.6800,1.7244,1.8421,SELKIRK  NY,1.1920
01/08/2006 12:00:00 AM,ALBANY,2.2798,1.8782,1.9430,0.0000,BOSTON,1.8190,1.5506,BOSTON,1.3988,1.7083,ALBANY,1.8475,1.8961,2.0094,SELKIRK  NY,1.1570
01/15/2006 12:00:00 AM,ALBANY,2.0325,1.7898,1.8398,0.0000,BOSTON,1.7714,1.5030,BOSTON,1.3988,1.6607,ALBANY,1.8080,1.8535,1.9713,SELKIRK  NY,1.1170
01/22/2006 12:00:00 AM,ALBANY,2.0468,1.7963,1.8445,0.0000,BOSTON,1.7238,1.4494,BOSTON,1.3810,1.6071,ALBANY,1.8345,1.8818,2.0068,SELKIRK  NY,1.0920
01/29/2006 12:00:00 AM,ALBANY,2.1078,1.8428,1.8728,0.0000,BOSTON,1.7685,1.4673,BOSTON,1.4167,1.6250,ALBANY,1.7380,1.7855,1.8983,SELKIRK  NY,1.1295
02/05/2006 12:00:00 AM,ALBANY,2.0691,1.8565,1.9200,0.0000,BOSTON,1.7744,1.4732,BOSTON,1.4167,1.6310,ALBANY,1.7420,1.7883,1.8990,SELKIRK  NY,1.0670
02/12/2006 12:00:00 AM,ALBANY,1.9588,1.6713,1.8193,0.0000,BOSTON,1.7476,1.4583,BOSTON,1.3405,1.6161,ALBANY,1.5993,1.6478,1.7510,SELKIRK  NY,1.0645
02/19/2006 12:00:00 AM,ALBANY,1.9165,1.6315,1.8290,0.0000,BOSTON,1.7024,1.4399,BOSTON,1.4167,1.5768,ALBANY,1.5065,1.5885,1.6848,SELKIRK  NY,0.9920
02/26/2006 12:00:00 AM,ALBANY,1.9453,1.7300,1.8933,0.0000,BOSTON,1.7220,1.4601,BOSTON,1.4167,1.5970,ALBANY,1.5715,1.6140,1.7175,SELKIRK  NY,1.0370
03/05/2006 12:00:00 AM,ALBANY,2.0615,1.8408,1.9883,0.0000,BOSTON,1.7637,1.4988,BOSTON,1.4643,1.6179,ALBANY,1.6638,1.7143,1.8208,SELKIRK  NY,1.0145
03/12/2006 12:00:00 AM,ALBANY,2.0093,1.7923,1.9368,0.0000,BOSTON,1.7607,1.4899,BOSTON,1.4643,1.6089,ALBANY,1.7153,1.7548,1.8548,SELKIRK  NY,1.0045
03/19/2006 12:00:00 AM,ALBANY,2.0805,1.8813,1.9803,0.0000,BOSTON,1.8125,1.5107,BOSTON,1.5119,1.6208,ALBANY,1.8765,1.9190,2.0318,SELKIRK,1.0045
03/26/2006 12:00:00 AM,ALBANY,2.0558,1.8413,1.9168,0.0000,BOSTON,1.7768,1.4750,BOSTON,1.5119,1.5792,ALBANY,1.8120,1.8698,1.9693,SELKIRK,1.0470
04/02/2006 12:00:00 AM,ALBANY,2.1682,1.9470,2.0370,0.0000,BOSTON,1.8095,1.4988,BOSTON,1.5119,1.6030,ALBANY,1.9915,2.0338,2.1623,SELKIRK,1.1295
04/09/2006 12:00:00 AM,ALBANY,2.1726,1.9658,2.0900,0.0000,BOSTON,1.8036,1.4958,BOSTON,1.5119,1.5851,ALBANY,2.0875,2.1338,2.2545,SELKIRK,1.0570
04/16/2006 12:00:00 AM,ALBANY,2.2562,2.0725,2.1978,0.0000,BOSTON,1.8363,1.5137,BOSTON,1.5119,1.6030,ALBANY,2.2140,2.2638,2.3710,SELKIRK,1.1320
04/23/2006 12:00:00 AM,ALBANY,2.3699,2.1600,2.3065,0.0000,BOSTON,1.8661,1.5405,BOSTON,1.5119,1.6298,ALBANY,2.3468,2.4268,2.4893,SELKIRK,1.1370
04/30/2006 12:00:00 AM,ALBANY,2.3349,2.1198,2.2527,0.0000,BOSTON,1.8839,1.5685,BOSTON,1.5833,1.6595,ALBANY,2.2518,2.3288,2.4540,SELKIRK,1.1370
05/07/2006 12:00:00 AM,ALBANY,2.3255,2.0875,2.2258,0.0000,BOSTON,1.8917,1.5821,BOSTON,1.5833,1.6702,ALBANY,2.2330,2.2963,2.4703,SELKIRK,1.1520
05/14/2006 12:00:00 AM,ALBANY,2.4038,2.1447,2.3447,0.0000,BOSTON,1.8815,1.5226,BOSTON,1.4762,1.6286,ALBANY,2.2563,2.3163,2.4853,SELKIRK,1.1320
05/21/2006 12:00:00 AM,ALBANY,2.2168,1.9918,2.1728,0.0000,BOSTON,1.8756,1.5137,BOSTON,1.4964,1.6167,ALBANY,2.0490,2.1378,2.2998,SELKIRK,1.1320
05/28/2006 12:00:00 AM,ALBANY,2.2335,2.0125,2.2137,0.0000,BOSTON,1.8869,1.5298,BOSTON,1.5167,1.6149,ALBANY,2.0735,2.1383,2.2505,SELKIRK,1.1370
06/04/2006 12:00:00 AM,ALBANY,2.2630,2.0345,2.2465,0.0000,BOSTON,1.8839,1.5292,BOSTON,1.5226,1.6083,ALBANY,2.1503,2.1940,2.3278,SELKIRK,1.1520
06/11/2006 12:00:00 AM,ALBANY,2.2955,2.0358,2.2762,0.0000,BOSTON,1.9030,1.5452,BOSTON,1.5369,1.6196,ALBANY,2.1700,2.2150,2.3400,SELKIRK,1.1620
06/18/2006 12:00:00 AM,ALBANY,2.2505,1.9723,2.2198,0.0000,BOSTON,1.8756,1.5131,BOSTON,1.4905,1.5845,ALBANY,2.0930,2.1408,2.2693,SELKIRK,1.1620
06/25/2006 12:00:00 AM,ALBANY,2.2113,1.9473,2.2029,0.0000,BOSTON,1.8601,1.5030,BOSTON,1.4786,1.5744,ALBANY,2.0930,2.1380,2.2760,SELKIRK,1.1970
07/02/2006 12:00:00 AM,ALBANY,2.2367,1.9808,2.2003,0.0000,BOSTON,1.8482,1.4911,BOSTON,1.4786,1.5625,ALBANY,2.1828,2.2268,2.3580,SELKIRK,1.2445
07/09/2006 12:00:00 AM,ALBANY,2.3115,2.0710,2.3205,0.0000,BOSTON,1.8482,1.4911,BOSTON,1.4786,1.5625,ALBANY,2.2505,2.2945,2.4258,SELKIRK,1.2670
07/16/2006 12:00:00 AM,ALBANY,2.3363,2.0273,2.3063,0.0000,BOSTON,1.8482,1.4911,BOSTON,1.4786,1.5625,ALBANY,2.2355,2.2828,2.4178,SELKIRK,1.2620
07/23/2006 12:00:00 AM,ALBANY,2.3590,1.9948,2.2953,0.0000,BOSTON,1.8351,1.4821,BOSTON,1.4786,1.5685,ALBANY,2.2603,2.3115,2.4600,SELKIRK,1.2720
07/30/2006 12:00:00 AM,ALBANY,2.3888,2.0085,2.3683,0.0000,BOSTON,1.8440,1.4940,BOSTON,1.4786,1.5804,ALBANY,2.3123,2.3628,2.5088,SELKIRK,1.2720
08/06/2006 12:00:00 AM,ALBANY,2.5010,2.1675,2.4925,0.0000,BOSTON,1.9054,1.5446,BOSTON,1.5262,1.6310,ALBANY,2.3823,2.4428,2.5825,SELKIRK,1.2700
08/13/2006 12:00:00 AM,ALBANY,2.4488,2.1514,2.4557,0.0000,BOSTON,1.9601,1.5946,BOSTON,1.5857,1.6923,ALBANY,2.2928,2.3515,2.4950,SELKIRK,1.2720
08/20/2006 12:00:00 AM,ALBANY,2.3180,2.0695,2.3483,0.0000,BOSTON,1.9036,1.5560,BOSTON,1.5476,1.6536,ALBANY,2.1305,2.1890,2.3325,SELKIRK,1.2720
08/27/2006 12:00:00 AM,ALBANY,2.3868,2.0783,2.3789,0.0000,BOSTON,1.9065,1.5619,BOSTON,1.5595,1.6595,ALBANY,2.0405,2.0990,2.1703,SELKIRK,1.2345
09/03/2006 12:00:00 AM,ALBANY,2.3093,2.0443,2.2813,0.0000,BOSTON,1.8786,1.5440,BOSTON,1.5381,1.6298,ALBANY,1.9405,1.9990,2.1425,SELKIRK,1.2170
09/10/2006 12:00:00 AM,ALBANY,2.2193,1.9660,2.1737,0.0000,BOSTON,1.8518,1.5173,BOSTON,1.5381,1.6030,ALBANY,1.8180,1.8773,2.0238,SELKIRK,1.2170
09/17/2006 12:00:00 AM,ALBANY,2.0078,1.8040,1.9709,0.0000,BOSTON,1.7119,1.4101,BOSTON,1.4190,1.4863,ALBANY,1.7285,1.7865,1.9300,SELKIRK,1.1720
09/24/2006 12:00:00 AM,ALBANY,1.9678,1.7185,1.8195,0.0000,BOSTON,1.6286,1.3268,BOSTON,1.3417,1.3976,ALBANY,1.6183,1.6803,1.8238,SELKIRK,1.0870
10/01/2006 12:00:00 AM,ALBANY,2.0703,1.8061,1.9033,0.0000,BOSTON,1.7321,1.4155,BOSTON,1.3952,1.4929,ALBANY,1.6305,1.6850,1.8250,SELKIRK,1.0520
10/08/2006 12:00:00 AM,ALBANY,2.0370,1.7410,1.8815,0.0000,BOSTON,1.7042,1.3964,BOSTON,1.3810,1.4714,ALBANY,1.5953,1.6463,1.7898,SELKIRK,1.0570
10/15/2006 12:00:00 AM,ALBANY,2.0490,1.7055,1.8610,0.0000,BOSTON,1.7250,1.4095,BOSTON,1.3952,1.4952,ALBANY,1.5555,1.6075,1.7510,SELKIRK,1.0570
10/22/2006 12:00:00 AM,ALBANY,2.0590,1.7475,1.8205,0.0000,BOSTON,1.7411,1.4274,BOSTON,1.4369,1.5161,ALBANY,1.5678,1.6263,1.7698,SELKIRK,1.0570
10/29/2006 12:00:00 AM,ALBANY,2.0605,1.7768,1.8475,0.0000,BOSTON,1.7548,1.4500,BOSTON,1.4107,1.5327,ALBANY,1.6265,1.6840,1.8210,SELKIRK,1.0570
11/05/2006 12:00:00 AM,ALBANY,1.9600,1.6698,1.7400,1.7803,BOSTON,1.6875,1.4232,BOSTON,1.4048,1.5089,ALBANY,1.5515,1.6100,1.7535,SELKIRK,1.0495
11/12/2006 12:00:00 AM,ALBANY,2.1660,1.7400,1.8540,1.8868,BOSTON,1.7363,1.4429,BOSTON,1.4369,1.5286,ALBANY,1.6178,1.6700,1.7948,SELKIRK,1.0570
11/19/2006 12:00:00 AM,ALBANY,2.0240,1.7238,1.8290,1.8861,BOSTON,1.7065,1.4196,BOSTON,1.4071,1.5083,ALBANY,1.6540,1.7103,1.8350,SELKIRK,1.0770
11/26/2006 12:00:00 AM,ALBANY,2.1270,1.7710,1.9415,1.9738,BOSTON,1.7280,1.4363,BOSTON,1.4286,1.5220,ALBANY,1.6978,1.7518,1.8788,SELKIRK,1.0695
12/03/2006 12:00:00 AM,ALBANY,2.2078,1.8633,2.0090,2.0530,BOSTON,1.7250,1.4262,BOSTON,1.4286,1.5119,ALBANY,1.7498,1.8133,1.9393,SELKIRK,1.0695
12/10/2006 12:00:00 AM,ALBANY,2.1846,1.8300,1.9515,2.0205,BOSTON,1.7262,1.4292,BOSTON,1.4524,1.5149,ALBANY,1.7195,1.7698,1.8983,SELKIRK,1.1495
12/17/2006 12:00:00 AM,ALBANY,2.1018,1.7705,1.8785,1.9331,BOSTON,1.6988,1.4018,BOSTON,1.3869,1.4946,ALBANY,1.7188,1.7760,1.9008,SELKIRK,1.1270
12/24/2006 12:00:00 AM,ALBANY,2.1215,1.7539,1.8685,1.9207,BOSTON,1.7077,1.4208,BOSTON,1.4250,1.5083,ALBANY,1.8323,1.8845,2.0083,SELKIRK,1.0670
12/31/2006 12:00:00 AM,ALBANY,2.0178,1.6768,1.7610,1.8150,BOSTON,1.6929,1.4060,BOSTON,1.4250,1.4935,ALBANY,1.7535,1.8120,1.9355,SELKIRK,1.0670
01/07/2007 12:00:00 AM,ALBANY,1.9653,1.6218,1.7135,1.7802,BOSTON,1.6524,1.3732,BOSTON,1.3952,1.4649,ALBANY,1.7210,1.7808,1.9068,SELKIRK,1.0420
01/14/2007 12:00:00 AM,ALBANY,1.8828,1.5706,1.6610,1.7242,BOSTON,1.6339,1.3506,BOSTON,1.3440,1.4375,ALBANY,1.5898,1.6483,1.7718,SELKIRK,0.9970
01/21/2007 12:00:00 AM,ALBANY,1.9400,1.5579,1.6010,1.6720,BOSTON,1.6423,1.3708,BOSTON,1.3655,1.4565,ALBANY,1.4948,1.5533,1.6768,SELKIRK,0.9995
01/28/2007 12:00:00 AM,ALBANY,2.0140,1.6655,1.7110,1.7782,BOSTON,1.6857,1.3798,BOSTON,1.3774,1.4655,ALBANY,1.5173,1.5695,1.6933,SELKIRK,1.0470
02/04/2007 12:00:00 AM,ALBANY,2.1528,1.7553,1.8080,1.8480,BOSTON,1.7530,1.4274,BOSTON,1.4488,1.5131,ALBANY,1.5420,1.5958,1.7193,SELKIRK,1.0470
02/11/2007 12:00:00 AM,ALBANY,2.1783,1.7925,1.7965,1.8813,BOSTON,1.7964,1.4732,BOSTON,1.4762,1.5589,ALBANY,1.5720,1.6258,1.7493,SELKIRK,1.1195
02/18/2007 12:00:00 AM,ALBANY,2.1673,1.7730,1.8415,1.8483,BOSTON,1.8333,1.5208,BOSTON,1.5238,1.6018,ALBANY,1.6590,1.7103,1.8355,SELKIRK,1.1195
02/25/2007 12:00:00 AM,ALBANY,2.1308,1.8078,1.8865,1.8878,BOSTON,1.8274,1.4952,BOSTON,1.5238,1.5762,ALBANY,1.7440,1.8048,1.9295,SELKIRK,1.1570
03/04/2007 12:00:00 AM,ALBANY,2.2283,1.9053,2.0165,2.0108,BOSTON,1.8077,1.4298,BOSTON,1.4524,1.5155,ALBANY,1.9130,1.9625,2.0915,SELKIRK,1.2070
03/11/2007 12:00:00 AM,ALBANY,2.2258,1.8898,2.0485,2.0483,BOSTON,1.8167,1.4298,BOSTON,1.4524,1.5583,ALBANY,1.9728,2.0235,2.1493,SELKIRK,1.2070
03/18/2007 12:00:00 AM,ALBANY,2.1620,1.8288,1.9975,2.0028,BOSTON,1.6994,1.3417,BOSTON,1.3536,1.5440,ALBANY,2.0140,2.0698,2.1945,SELKIRK,1.2170
03/25/2007 12:00:00 AM,ALBANY,2.0770,1.7745,1.9525,1.9665,BOSTON,1.6982,1.3768,BOSTON,1.3774,1.5583,ALBANY,2.0318,2.0885,2.2233,SELKIRK,1.1570
04/01/2007 12:00:00 AM,ALBANY,2.2333,1.9418,2.1150,2.1365,BOSTON,1.7649,1.4333,BOSTON,1.4488,1.5881,ALBANY,2.1110,2.1675,2.3020,SELKIRK,1.1770
04/08/2007 12:00:00 AM,ALBANY,2.2495,1.9734,2.1675,2.1718,BOSTON,1.7946,1.4363,BOSTON,1.4488,1.5851,ALBANY,2.1510,2.2113,2.3445,SELKIRK,1.2145
04/15/2007 12:00:00 AM,ALBANY,2.3033,1.9904,2.1765,2.2018,BOSTON,1.7917,1.4244,BOSTON,1.4190,1.5744,ALBANY,2.2315,2.2935,2.4283,SELKIRK,1.1920
04/22/2007 12:00:00 AM,ALBANY,2.2258,1.9273,2.1200,2.1248,BOSTON,1.8393,1.4839,BOSTON,1.4726,1.6327,ALBANY,2.1938,2.2525,2.3750,SELKIRK,1.2320
04/29/2007 12:00:00 AM,ALBANY,2.3158,2.0084,2.1635,2.1853,BOSTON,1.8929,1.5423,BOSTON,1.5298,1.6982,ALBANY,2.3150,2.3705,2.4495,SELKIRK,1.2670
05/06/2007 12:00:00 AM,ALBANY,2.2695,1.9618,2.0960,2.1045,BOSTON,1.8976,1.5923,BOSTON,1.5798,1.7173,ALBANY,2.3553,2.4085,2.5538,SELKIRK,1.2720
05/13/2007 12:00:00 AM,ALBANY,2.2558,1.9234,2.0495,2.0688,BOSTON,1.8679,1.5804,BOSTON,1.5738,1.6935,ALBANY,2.3240,2.3835,2.5320,SELKIRK,1.2420
05/20/2007 12:00:00 AM,ALBANY,2.2995,1.9711,2.1070,2.1215,BOSTON,1.8970,1.6054,BOSTON,1.6214,1.7065,ALBANY,2.4050,2.4540,2.6095,SELKIRK,1.2720
05/27/2007 12:00:00 AM,ALBANY,2.3855,2.0219,2.1720,2.1875,BOSTON,1.9452,1.6387,BOSTON,1.6750,1.7369,ALBANY,2.3750,2.4348,2.5845,SELKIRK,1.2945
06/03/2007 12:00:00 AM,ALBANY,2.3420,1.9690,2.1170,2.1160,BOSTON,1.9036,1.5935,BOSTON,1.6071,1.6946,ALBANY,2.3315,2.3890,2.5370,SELKIRK,1.2860
06/10/2007 12:00:00 AM,ALBANY,2.3833,2.0651,2.1795,2.1795,BOSTON,1.9583,1.6208,BOSTON,1.6202,1.7125,ALBANY,2.3088,2.3673,2.5158,SELKIRK,1.2485
06/17/2007 12:00:00 AM,ALBANY,2.3498,2.0509,2.1320,2.1603,BOSTON,1.9786,1.6815,BOSTON,1.6905,1.7661,ALBANY,2.2275,2.2860,2.4345,SELKIRK,1.2325
06/24/2007 12:00:00 AM,ALBANY,2.4251,2.1180,2.2170,2.2398,BOSTON,2.0048,1.6792,BOSTON,1.7202,1.7815,ALBANY,2.2775,2.3338,2.4785,SELKIRK,1.2750
07/01/2007 12:00:00 AM,ALBANY,2.4214,2.1093,2.1720,2.2198,BOSTON,1.9893,1.6500,BOSTON,1.6512,1.7720,ALBANY,2.2830,2.3405,2.4865,SELKIRK,1.2750
07/08/2007 12:00:00 AM,ALBANY,2.4549,2.1464,2.2170,2.2480,BOSTON,2.0327,1.6917,BOSTON,1.6952,1.8185,ALBANY,2.2925,2.3523,2.5033,SELKIRK,1.2650
07/15/2007 12:00:00 AM,ALBANY,2.4587,2.1760,2.2080,2.2378,BOSTON,2.0714,1.7232,BOSTON,1.7345,1.8274,ALBANY,2.3213,2.3860,2.5408,SELKIRK,1.2800
07/22/2007 12:00:00 AM,ALBANY,2.4165,2.1760,2.2060,2.2255,BOSTON,2.0625,1.7238,BOSTON,1.7345,1.8280,ALBANY,2.1995,2.2623,2.4170,SELKIRK,1.3150
07/29/2007 12:00:00 AM,ALBANY,2.4328,2.1464,2.1645,2.2038,BOSTON,2.0720,1.7375,BOSTON,1.7345,1.8595,ALBANY,2.1145,2.1798,2.3345,SELKIRK,1.3150
08/05/2007 12:00:00 AM,ALBANY,2.4450,2.1330,2.1895,2.2165,BOSTON,2.0905,1.7476,BOSTON,1.7619,1.8905,ALBANY,2.0995,2.1648,2.3268,SELKIRK,1.3400
08/12/2007 12:00:00 AM,ALBANY,2.3315,2.0308,2.0720,2.1290,BOSTON,2.0155,1.6899,BOSTON,1.7202,1.8327,ALBANY,2.0045,2.0698,2.2315,SELKIRK,1.2825
08/19/2007 12:00:00 AM,ALBANY,2.3505,2.0910,2.1285,2.2013,BOSTON,1.9964,1.6673,BOSTON,1.6750,1.8113,ALBANY,2.1045,2.1693,2.3278,SELKIRK,1.2825
08/26/2007 12:00:00 AM,ALBANY,2.2480,2.0148,2.0560,2.1353,BOSTON,1.9530,1.6137,BOSTON,1.6274,1.7810,ALBANY,1.9913,2.0560,2.2208,SELKIRK,1.2975
09/02/2007 12:00:00 AM,ALBANY,2.3705,2.1136,2.1550,2.2353,BOSTON,2.0012,1.6613,BOSTON,1.6631,1.7982,ALBANY,2.1370,2.2073,2.3678,SELKIRK,1.3325
09/09/2007 12:00:00 AM,ALBANY,2.4130,2.1595,2.2000,2.3065,BOSTON,2.0649,1.7018,BOSTON,1.7143,1.8286,ALBANY,2.1258,2.1923,2.3528,SELKIRK,1.3325
09/16/2007 12:00:00 AM,ALBANY,2.5483,2.2818,2.3050,2.4070,BOSTON,2.1131,1.7256,BOSTON,1.7262,1.8339,ALBANY,2.1158,2.1733,2.3393,SELKIRK,1.3800
09/23/2007 12:00:00 AM,ALBANY,2.5968,2.3048,2.3825,2.4571,BOSTON,2.1393,1.7554,BOSTON,1.7619,1.8768,ALBANY,2.1645,2.2280,2.3825,SELKIRK,1.4400
